logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000283504	1.62246841478203	-2.04476995727928	2.83622183089707	0.0132300854241776	0.0251444587415922	-2.9366830253122
PAPLN	0.873916946940769	0.940993474857458	3.17995077876568	0.00669953878008741	0.0136209292582879	-2.93849660065127
LINC01252	1.4078608604526	-0.904257453246305	2.9310970979813	0.0109715452121511	0.0212373650120331	-2.93851167860454
CASP1	-2.05876477531336	-4.1705502680127	-2.77650076242082	0.0148791449126128	0.0279749920981067	-2.93852133064008
SNF8	-0.230963401795043	4.72918594119609	-3.76469511224581	0.00210016076152744	0.00476702802834328	-2.93938713930162
ENTPD2	0.71166614166656	1.10107269404693	3.21004122349093	0.00631079955044775	0.0128919154025114	-2.94139588047401
EID3	-0.857719233922888	0.323266068171462	-3.16958163490892	0.00683894643493265	0.0138612314471744	-2.94177162504444
FAM184B	-1.74340382002573	-3.39483959779357	-2.80715227927527	0.0140091373567113	0.0264813968648584	-2.94236925158691
TAF5	-0.257052457507483	4.11136873198143	-3.68942803765496	0.0024369427560396	0.00545154632243138	-2.94272102737036
TMSB10	0.248479735552873	8.98539159244918	3.87681217833288	0.00168381779119049	0.00389439823842564	-2.94400475058041
AKIRIN1	-0.232107079689912	6.57372329269823	-3.86866286830587	0.00171103266242937	0.00395263529737982	-2.94466113667911
FN3K	-0.250371119182012	4.92178358263615	-3.78223981044456	0.0020286867858944	0.00461459830378152	-2.94500374382597
GRIN1	-1.46555611494611	-2.76408728532163	-2.84005775846993	0.0131305049370586	0.0249729720923263	-2.94604114579093
TRIT1	-0.241396176483639	4.29704634341126	-3.71015026771398	0.00233910289062788	0.00525302421286055	-2.94845990551307
NDC1	0.223524025908989	5.78568855095873	3.83313117381162	0.00183501799460636	0.00421172998955413	-2.94876657552376
FSBP	0.691088743705854	2.04757207399292	3.33796067341775	0.00489416932752101	0.0102428075082588	-2.94907980029674
SPATA3-AS1	-1.51292967100908	-1.23335608007779	-2.98570117807561	0.00984837291596011	0.0192692615130406	-2.94932862801742
PCDHGA1	2.19241755111283	-2.52805714452842	2.79336539114312	0.0143941326399875	0.0271562947448983	-2.9498426249358
LRIG1	0.942583666597836	0.436658627086685	3.10392960449345	0.00779100951978626	0.0155995416924143	-2.95288381158039
CARHSP1	-0.205525693110737	7.03474034443962	-3.87047197700425	0.0017049527059552	0.00394029416067484	-2.95298531403098
IFT43	0.53576489290839	2.31561428067697	3.38376057991494	0.00446838148537065	0.00943207259597207	-2.9535295239105
PDE10A	0.471527564385773	2.10736116407054	3.35658237847966	0.00471635259622506	0.00990461859356642	-2.9536144675963
LZTS2	-0.205777295917324	6.95715481097295	-3.86909378921495	0.00170958244869022	0.00395013935316483	-2.9540754158905
NCKIPSD	-0.271668146545517	5.08578584817951	-3.79305129380319	0.00198587678597833	0.00452830772777088	-2.95478105723757
SMUG1	0.356736810066075	3.81815699566263	3.61258163882455	0.00283736156749347	0.00625883411636026	-2.95489096818479
LINC01305	1.88711637459576	-3.00842854611072	2.771957908947	0.0150124978277391	0.0282033789314581	-2.95707276146465
HECW2-AS1	1.52133152979138	-2.97017274245779	2.77788997922505	0.0148385965425489	0.02791103563061	-2.95729739629334
ENSG00000176868	-1.15584141875216	-1.45655875435206	-2.95026860767662	0.0105635178036676	0.0205200583137705	-2.95736061436695
ENSG00000278390	1.28151336325389	-0.99593464236337	2.91777974776762	0.0112640675961629	0.021724866244775	-2.9589303129552
SMU1	-0.181310824908269	6.221179578257	-3.85261725101205	0.00176593229463986	0.00406583075509431	-2.95996286585545
DNAJB5-DT	-1.80956211670391	-3.77383216456536	-2.7755011552654	0.01490838826215	0.0280275075766913	-2.96420588647761
VPREB3	-1.51851458112701	-3.14206103696025	-2.8057778087233	0.0140470628643426	0.0265436937436582	-2.96470810776407
SMS	0.189434025571693	8.4457526252412	3.86844714631528	0.0017117591193141	0.00395345858212787	-2.96542546245086
DSC2	-0.22624658724212	8.60395470671904	-3.86708677991197	0.0017163474669877	0.00396234251536026	-2.9666314393208
ARL17A	-0.587016239000027	2.92393245149898	-3.51782176496706	0.00342390424212894	0.00741337029158158	-2.96712215580409
MFGE8	-0.227203081966426	5.870484508907	-3.83676537203317	0.00182192812022173	0.00418483296244437	-2.96731532443176
IQCE	-0.289879447768775	3.42676201823216	-3.58081782507729	0.00302172285798767	0.00662506252707739	-2.96771982621614
ZSWIM3	0.661837170358106	1.26880453953733	3.22184605087573	0.00616450332848906	0.0126147666043959	-2.96790777391322
LINC01659	1.97552983225778	-2.76696268885781	2.77450347147488	0.0149376312694702	0.0280750729858815	-2.968297172141
NOSTRIN	-0.42092367719724	3.83674847375403	-3.6448340800941	0.00266177783203276	0.0058995378795863	-2.96867033070552
TECR	0.29144489862213	7.82392261314501	3.86546780340885	0.00172182437771584	0.0039724111493658	-2.97082707417078
GALE	0.291890720000982	4.22925423842106	3.66510543369406	0.00255708191925091	0.00569051268479481	-2.97144832068089
TBC1D32	0.899968013669313	0.6284540286497	3.12136532287478	0.00752602762954812	0.0151214130461656	-2.97182907398426
SERPINA1	-1.87788034302757	-4.74047060322881	-2.7368761016763	0.0160823048030776	0.0299655118533668	-2.97215555653313
NFAM1	1.09208795088332	0.435373810436494	3.08524459392016	0.00808525561631837	0.0161312514238732	-2.97324603595538
ENSG00000287312	-1.76415986813734	-5.43256156883946	-2.71967042929501	0.0166337743130385	0.0308799393494118	-2.97395497686756
CLEC4C	-1.76415986813734	-5.43256156883946	-2.71967042929501	0.0166337743130385	0.0308799393494118	-2.97395497686756
PRCP	0.226768537858376	6.04395519509402	3.83302003740478	0.00183541979482531	0.00421185556268108	-2.97439804696426
TAX1BP3	0.229040690299998	6.05346961064947	3.83131165475959	0.0018416075061079	0.00422503876038885	-2.97850224614398
KCNJ5	-1.81897783675794	-4.34375249978147	-2.74513846927833	0.0158238492926039	0.0295380363433318	-2.97905950717137
ARHGEF10	-0.358089577480007	3.5401316939589	-3.59398800557392	0.00294385707169097	0.00647303181987746	-2.9802326013549
SAPCD1-AS1	-1.76321634502207	-5.43256156883946	-2.71542063740196	0.016772795262246	0.0310867057228615	-2.98102761395337
ERC2-IT1	-1.76321634502207	-5.43256156883946	-2.71542063740196	0.016772795262246	0.0310867057228615	-2.98102761395337
IL36B	-1.76321634502207	-5.43256156883946	-2.71542063740196	0.016772795262246	0.0310867057228615	-2.98102761395337
CMKLR1	-1.76321634502207	-5.43256156883946	-2.71542063740196	0.016772795262246	0.0310867057228615	-2.98102761395337
ENSG00000287848	-1.76321634502207	-5.43256156883946	-2.71542063740196	0.016772795262246	0.0310867057228615	-2.98102761395337
CTAGE1	-1.76321634502207	-5.43256156883946	-2.71542063740196	0.016772795262246	0.0310867057228615	-2.98102761395337
BAG6	-0.174581671590847	8.27011109576413	-3.86011211743486	0.00174006933892808	0.00401147189205193	-2.98311132590378
MMP19	-0.502700943063362	5.4535418587842	-3.81037110889483	0.00191919815732986	0.00438656266896767	-2.9841849500583
B3GALT1	-1.43815802127684	-2.31149324157821	-2.85441212570278	0.0127643388662141	0.0243480817976548	-2.98499011424131
INTS12	-0.376764587006623	3.23349963992699	-3.54632129837592	0.00323567088229704	0.00704148951631274	-2.98643562560523
ZBTB49	0.549770744337097	1.17588458344553	3.20529880384851	0.00637054134262294	0.013006496543381	-2.98651124939393
STK39	-1.07999795770509	-0.950069824996148	-2.99040949177165	0.00975701155106254	0.0191097542212854	-2.988360900919
ETHE1	0.329283489529578	3.7994231277705	3.59446862195025	0.00294105415306003	0.00646886586723086	-2.98932697927993
SLC10A3	0.214508193632422	5.63210145201225	3.80343056036873	0.00194564091762774	0.00444367331331206	-2.98998265170056
PDE6B	0.665707534110162	0.993147812094988	3.17110591442968	0.006818273802018	0.0138228710555002	-2.99403706753638
CDK12	-0.194413294337218	6.56312890432576	-3.84309232470445	0.0017993652736356	0.00413834644095783	-2.99497515525319
CEP19	0.962371993750283	-0.325026466071059	2.98593753698837	0.00984376648801468	0.0192637767707384	-2.99644180560911
ELP1	0.210097108321381	5.16455982749296	3.76355819835679	0.00210487954102478	0.00477621668155644	-2.99696383789585
SETBP1-DT	1.47148094290126	-2.26890020853458	2.79185267779074	0.0144369989327789	0.0272299540252254	-2.99739184519994
SYT13	-1.68332184585399	-3.47541072654573	-2.77045644101325	0.0150568284538548	0.0282692615768948	-2.9975445245991
SCAT8	-1.74217128645974	-4.90424073526574	-2.71636645774762	0.0167417577670614	0.0310480337167809	-2.99779191303382
MINDY2-DT	-1.36586179899428	-2.45444693291024	-2.83315969229362	0.0133101088359417	0.0252875498300489	-2.99825740109717
ENSG00000262075	-2.06948699461055	-3.67961028605926	-2.76351404674214	0.0152634674584264	0.0286144815053732	-2.99974808138858
ARHGAP8	0.184686839548816	6.33575025946711	3.83108757557979	0.00184242068509106	0.00422599681778375	-3.00099271491035
RAB28	0.393101218621943	2.95626534460094	3.46037386771523	0.00383752931966687	0.00821734329965948	-3.00237363978555
XIRP1	1.80614381454665	-2.1745861972871	2.78731184397431	0.0145664244302278	0.0274434931613607	-3.00276832375549
ENSG00000277247	-0.78037843945354	-0.405089996234955	-3.04099396878521	0.00882674247596318	0.0174719455013368	-3.00357643966732
ASPH	0.242287336328967	5.57878122753447	3.79163487513993	0.00199143274115974	0.00454000767686929	-3.0048590621705
ENSG00000285969	2.4009164136881	-3.43344294875357	2.72221837318011	0.0165509630411554	0.0307449031766063	-3.00575719130446
GTF2A1-AS1	1.72095284665797	-2.717581889522	2.75857464401934	0.0154121690841995	0.0288603334489926	-3.00740820949334
PLD3	0.313588836825526	9.5090279217595	3.84171286999485	0.00180426028442213	0.00414915781261039	-3.00751499331128
ENSG00000272335	0.733754133225735	1.12417723569121	3.17667892260897	0.00674321908933989	0.0136954010516004	-3.00934283918394
TMEM54	0.402696689163139	6.55377694927313	3.8295126048568	0.00184814652597752	0.00423770186215916	-3.01052711333709
ENSG00000278396	1.9171131142423	-2.96313321623147	2.7421213242914	0.0159177563465628	0.0296951700079159	-3.01082968152387
SLC14A1	1.77297522585616	-4.37460596442571	2.70048001497632	0.0172705635896638	0.0319249280565294	-3.01170279217614
TMEM128	0.381172646856466	3.21647641530849	3.49481970074379	0.00358384436753616	0.00772055038886647	-3.01193087712592
ENSG00000285759	-1.90776098339978	-4.72813379074117	-2.71327715356548	0.0168433418359135	0.0312097552511071	-3.01322083744783
GGTLC3	-2.02731185350452	-3.67460052055608	-2.75502179467179	0.0155200006717688	0.0290342644560907	-3.01492451770201
EXD3	0.473940866775097	2.38930767059352	3.36573994571619	0.0046312962480874	0.00973998373976533	-3.01500585934441
NARF-IT1	1.81996192304363	-3.56555781813023	2.71733185595391	0.016710135421902	0.0310082294097931	-3.01520736626309
SIX2	-1.90070491047105	-5.37862525470943	-2.69648420075906	0.0174061046516199	0.0321517102089143	-3.01604162138345
SOWAHB	0.441910471113982	3.58571965825015	3.54341085435462	0.00325440576782852	0.00707793501989253	-3.0166405243963
NICN1	0.386115223002125	3.74157366897214	3.56936497818978	0.00309112319286352	0.00675997319741268	-3.01679103102287
ENSG00000251034	-1.45976157711127	-2.94948246647753	-2.78729478929086	0.0145669126623136	0.0274434931613607	-3.01753838801259
C14orf28	0.727595369531128	0.702664794017171	3.11508691681813	0.00762039802762576	0.0152880210571129	-3.02093833791666
RBM45	0.608657183164092	2.1177645183712	3.31643424259655	0.00510810258959472	0.0106467388478471	-3.02103158550414
THTPA	0.481144127897363	1.9331810071383	3.29630259908702	0.00531663129802941	0.0110419307036034	-3.0226382496063
AKR1A1	-0.180876734758373	5.66141792748547	-3.79719999118622	0.00196969372920743	0.00449428408994511	-3.02413174617414
LINC02518	-1.97087257528692	-4.56436365870423	-2.71203160158919	0.016884468031445	0.0312774010716017	-3.02478058670589
MAN2A1	0.215523845494523	8.23279061492645	3.83851161347679	0.00181567219070502	0.00417360430625104	-3.02601740487289
ENSG00000272155	-1.55279296168532	-2.91492249106146	-2.78629820480884	0.0145954701014911	0.0274948698808375	-3.02685831899863
TRPM6	1.17380582557991	-0.40618472812783	2.95039422378511	0.0105608942128365	0.0205168272187183	-3.02700259956939
TSSK4	-1.32743077749945	-3.21202999181478	-2.76275242989734	0.0152863044981793	0.028649752798956	-3.02741766782752
CHCHD5	0.397069176571117	3.0504764591162	3.46121379210298	0.00383113366801652	0.00820447047718161	-3.02761384400895
CXCL6	-2.12807933290163	-5.04818027787976	-2.69680171287167	0.0173952967128571	0.0321345244308236	-3.02828332843306
CFAP69	1.04740216448024	-1.00096492831532	2.88952303932152	0.0119103676201822	0.0228599456137992	-3.02969085880423
LINC00662	-0.613744818057525	1.40237389426252	-3.26410354867435	0.00566798629399956	0.0116950454039203	-3.03132391298066
TAPT1-AS1	0.970159102025348	-0.721984722236261	2.92115737354663	0.0111891582352507	0.0215979361147679	-3.03248146001121
ENSG00000287516	-1.75034654917651	-4.90424073526574	-2.69445580101266	0.0174753043669095	0.0322655853010186	-3.03468814407352
PTRH1	-0.555684044279779	0.995059273741121	-3.20367217299667	0.0063911620196115	0.0130411200182427	-3.03477172938097
DDB1	0.201315169648472	10.0969019381982	3.82298982189178	0.0018720533812858	0.00428844135783771	-3.03538806647292
FAM118B	-0.28765767039497	3.21201760318929	-3.51490316015828	0.0034437932633365	0.00745190265996026	-3.03556846072907
ALK	-1.97358198671671	-3.73223266292297	-2.73869737504592	0.0160249825696394	0.0298666451128153	-3.03590994875386
ENSG00000229694	-1.73405171335109	-4.6462487247227	-2.70041172781569	0.0172728713064439	0.0319249280565294	-3.03710871784801
GPRASP1	0.798047274827533	0.895829252095294	3.12774928607703	0.00743126014505203	0.0149478727414029	-3.03718183408433
GP1BB	-2.00513445076442	-4.22026793212061	-2.71710363074126	0.0167176058631653	0.031016704313337	-3.03749628861295
PUS10	-0.39606757269384	2.29431064407723	-3.38238456973267	0.00448061605746771	0.00945416182933588	-3.03758929237041
AACS	0.219160934538656	4.80898750076286	3.70553473585098	0.00236054506126182	0.00529449987181608	-3.0406694588585
HSPB2	-1.39664752924484	-3.06017597094179	-2.76547076409402	0.0152049478423479	0.0285197889210434	-3.04185223038893
SHARPIN	0.27532065327898	4.82744240529135	3.70403532622178	0.00236755355277097	0.00530864691491071	-3.0428226745382
RPL13A	-0.19313508874324	10.6250514520334	-3.81284024078023	0.00190987927751616	0.00436619737250271	-3.04476639374072
PARD6G-AS1	-0.850098865067369	-0.237014965051763	-3.04282403530971	0.00879478356264915	0.0174199819782666	-3.04490931741947
SRPX2	-2.16944489503723	-5.02641136566029	-2.68724528370054	0.0177234638341817	0.0326842334093843	-3.04601357627342
ENSG00000286616	-2.13681766941018	-4.53219625679368	-2.70139262129087	0.017239751437624	0.0318747429228344	-3.04664927814003
MUTYH	0.366275825728567	2.92043624846022	3.43332349136923	0.00404934540322024	0.00863283914240707	-3.04824519361468
LINC00189	1.82272855490334	-3.06940438646707	2.71699567350002	0.0167211407332625	0.0310205689768938	-3.0497261587489
LINC02009	-0.456105500432508	2.3097498666573	-3.38039110964437	0.00449840018617367	0.00948606576961967	-3.05040630287083
CHRNA5	-0.86526434902263	-0.297865731306183	-3.03230491028981	0.00898005596625855	0.0177327956295886	-3.05065003197435
ENSG00000254665	-1.66317585586543	-3.90022144498202	-2.7167276203616	0.0167299208056963	0.0310303044950574	-3.05427851157936
PKP3	0.180612979597473	7.43182379608448	3.82196372780244	0.00187584264659824	0.00429527960424584	-3.05433725244401
LINC01341	0.94899792833483	-0.355443607318896	2.95274445320711	0.0105119260008977	0.0204347021140188	-3.05547019753177
SDHD	0.208067833806662	5.69022139790171	3.77421129317627	0.00206108211244206	0.00468330111820026	-3.05601164698816
IFNA13	1.97202020620599	-2.5462541648427	2.73514402124479	0.0161370050079356	0.0300543278416624	-3.056492103755
GSN	0.554286642061958	6.16923667552475	3.79021805716955	0.00199700604719509	0.0045505868774159	-3.05705831429243
SNX2	-0.205251982253961	6.74378324865521	-3.81459792274246	0.00190327352831714	0.00435249301145498	-3.05774302095996
TCN2	0.676893780868908	2.57001369168067	3.35806662949722	0.00470246120782903	0.0098764166093065	-3.05953653663545
ENSG00000276256	0.849719102599184	0.558324846745558	3.06954633136758	0.00834096211650534	0.0165933888809361	-3.06056813253586
ENSG00000276434	1.97326158587578	-3.19749899625411	2.70293408285374	0.0171878286325136	0.0317924981873679	-3.06117771068497
AGA	0.368873213235762	3.33409608340887	3.48780183588061	0.00363412323052607	0.00781861614574767	-3.06210728869686
IRF1	0.476224879850968	1.55019833581769	3.22205998624519	0.00616188346665227	0.0126111832563622	-3.06233687523085
ANKRD44	1.49639603252863	-1.41895477759277	2.81334061355655	0.01383962024031	0.0262073319200979	-3.06236366495388
ZNF724	0.348024996289197	2.59429463962157	3.37894831267493	0.00451131584959776	0.00951048588480569	-3.06342790087263
PABPC1L2A	-2.56595617789047	-4.62618514187361	-2.69130684350596	0.0175832620737795	0.0324396837465134	-3.06425118794692
ERICH6-AS1	-1.24925160789267	-1.73181241912522	-2.86377804895706	0.0125308382079201	0.0239325904308948	-3.06601050204681
CORT	1.85303878722477	-3.41238985999093	2.69235549274639	0.0175472388330323	0.0323788155200421	-3.06736620266357
ZFP37	0.891423159096314	0.063809586945168	3.001020452511	0.0095541692290846	0.018764075719149	-3.0676090648498
ENSG00000283907	-0.870967669781863	3.5440149360093	-3.56735033685876	0.00310349651402924	0.0067842548105943	-3.06869279455146
ZNF385A	-0.223872231327984	7.3205859010345	-3.81469922958455	0.00190289350326032	0.00435208976564546	-3.06967320797008
FAM78A	-0.472845710161081	2.49979149710662	-3.39906731799179	0.00433452248005178	0.00918308451252219	-3.07042565312297
RNF32-DT	0.621392595886356	1.44106651641715	3.19526877216418	0.0064987548001432	0.0132429561335107	-3.07054770379098
B4GAT1	0.230109202961516	5.43207624208038	3.74830609366172	0.0021692333675769	0.00490972882750508	-3.07096985560384
CDKN2D	-0.790619460182692	-0.0679720506395875	-3.04914641202327	0.00868525267090221	0.017217397343338	-3.0718456128369
RNPEP	0.281445367383518	6.15225376682882	3.78718909768902	0.00200897415854012	0.00457316661744815	-3.0728311347457
SNX29	0.460284945324394	4.72960305775092	3.66903069843028	0.00253729541623672	0.00565354613237185	-3.07299457394866
HCG20	-2.13420322681705	-4.24953062127536	-2.69608560838317	0.0174196817527062	0.0321712265821005	-3.07315215118487
ZMYM2	-0.200084604014691	5.95521626551432	-3.78656881264411	0.00201143401264659	0.00457811369707201	-3.07404553438894
CERCAM	0.266533218710335	6.19610822437454	3.78834716966272	0.00200438977955895	0.00456516277902746	-3.07450269746336
VN1R1	0.954397001107399	-0.187586220200694	2.96274463690878	0.0103060559618806	0.0200801743280632	-3.07487550071046
ENSG00000254290	-1.83023960328346	-3.43634766150937	-2.72989515545109	0.0163038759889502	0.0303307457013418	-3.07606355696829
ENSG00000286696	-2.16804471689965	-5.02641136566029	-2.66847761260522	0.0183855233603157	0.0337914057734629	-3.07752506283275
GABRG3	1.38050831021041	0.0198461078733627	2.96120502267219	0.0103374906972636	0.0201285725177923	-3.07881111967153
N4BP2L1	0.601668240232172	1.2172229969454	3.15982155895619	0.00697280026941911	0.0141040282643575	-3.07997086890257
SDR16C5	-2.14188038494918	-5.04818027787976	-2.66596747341438	0.0184758712877441	0.033942860355455	-3.08001864554143
POLR2E	-0.208288508097411	7.11252166684029	-3.80719331513159	0.00193125962628061	0.00441177089437737	-3.08105215262569
LY6E	0.206018544206739	9.90473313835225	3.8016757668809	0.00195238489014314	0.00445859935472406	-3.08117134081958
GABRA4	1.12441565848146	-1.79544766525674	2.78371449006612	0.0146697620822065	0.0276177757201889	-3.08127420437767
SMN1	-0.351977773455095	4.82848444652824	-3.70633969589553	0.00235679121418274	0.00528774557200761	-3.08398824641191
ENSG00000229368	1.7863151102765	-3.31465986114549	2.68653103966952	0.0177482309212853	0.0327270822356246	-3.08444317258552
YAF2	0.494250093152001	2.85233302342878	3.39747785550765	0.00434823325571827	0.00920522511800292	-3.08487262213694
RBBP8NL	-0.256059991490035	4.69594226420568	-3.68847035332149	0.00244156333446661	0.00546073926559337	-3.08639232521972
LYPD1	1.64841203820908	-4.47014178019813	2.65422972045267	0.0189040936271452	0.0346639945449351	-3.08654761884718
NTNG2	1.22188082436461	-0.237022759051011	2.93662831659227	0.0108522578287572	0.0210331404906772	-3.08678806203271
ENSG00000272502	-1.57524778129769	-2.67228655964275	-2.77029023665935	0.0150617434578494	0.0282760048080493	-3.08715186860731
DOLPP1	-0.252382541175184	4.96136737721127	-3.71464636201277	0.00231840525389157	0.00521037621275347	-3.08747363539127
MYO1C	-0.177208308987971	7.90039677986984	-3.80778648965382	0.001929002375304	0.00440708562347577	-3.08830376142877
BACE1-AS	0.558597409237278	1.41148731974411	3.18522000787284	0.00662978400774529	0.0134932334834717	-3.088782854852
KDM4C	0.263751474025525	4.77572967317414	3.67566546230538	0.0025042023531083	0.00558855102115227	-3.08906656350961
PAFAH2	0.386844938638394	3.70808531615527	3.52676265161549	0.00336369312622254	0.00729705222203989	-3.09095881888543
FAM91A1	-0.194959288354805	5.6427958261206	-3.76291419082031	0.0021075572742667	0.00478127720556193	-3.09106214881635
KHDC1-AS1	0.843093657122113	-0.062658035427895	2.97395457657332	0.0100800025747485	0.0196756354029511	-3.09121903834907
TAF7	-0.185740369914583	6.94621211982104	-3.80008987105516	0.00195850017492444	0.00447017570104	-3.09167418611732
HSD17B4	-0.196708350047206	7.09150898946491	-3.80144600132356	0.00195326967407745	0.00446014319293991	-3.09208254913123
BEST4	1.40512242507683	-1.33246657679114	2.80811980176014	0.0139825007437952	0.0264427430423019	-3.09265359178121
ENSG00000267328	-1.8168182933599	-4.15821345552506	-2.68353355100356	0.0178525385422263	0.0328967087963095	-3.09572508632888
PSORS1C2	-1.75809678985412	-4.90424073526574	-2.65786050309438	0.0187706165142067	0.0344381920590988	-3.09615210341638
BRME1	0.745206510363167	0.205307170637762	3.0100313496469	0.00938518748416632	0.0184610491425794	-3.09617553699924
TOP3A	0.206024903732903	5.37794252453475	3.73221504384646	0.00223929150492851	0.00505437378980589	-3.09623216185322
SLC16A1	-0.164406754492281	8.02942027149803	-3.80381625589632	0.00194416179683839	0.00444076982587654	-3.09633357342487
ESCO1	-0.216233706939908	4.99452261411654	-3.71205771526829	0.00233029925108148	0.00523490419499598	-3.09675746278046
PPP1R12A-AS2	-1.29847585526781	-3.06387179917865	-2.73209430297336	0.0162337576260627	0.0302134551775658	-3.0968774127885
ENSG00000267078	-1.74174236678205	-4.37591990169202	-2.67419666054091	0.0181812737920421	0.0334534185188402	-3.09715241524498
MST1	-0.344160167643837	3.21103090749665	-3.48563968622273	0.00364975632759782	0.00784592953973791	-3.09816006261564
MAPKBP1	-0.175028040454101	6.13980884077626	-3.78090073622371	0.00203405387469282	0.00462582172290439	-3.09823439726242
MOK	0.529124008084073	1.14724371511433	3.14450223069436	0.00718816707429265	0.0144991940496792	-3.09953358132719
VSX2	-1.50005268561089	-3.33818627880526	-2.71714530583148	0.016716241480039	0.031016704313337	-3.09975720798292
CMC2	-0.265589250647198	4.06321130322564	-3.60458693116525	0.00288266633299403	0.00634959266708766	-3.09980730457795
B3GNT3	1.73311697312227	-2.94978472825594	2.69379200562413	0.017498008002987	0.0322991307984294	-3.10057064804258
ENSG00000286881	-2.02345782880766	-3.90022144498202	-2.69370642499124	0.0175009371810504	0.0323017470465034	-3.10100562868619
LINC03020	-1.99772928736295	-4.42854227855574	-2.67038816078735	0.0183170439127728	0.03368292970482	-3.10411898883948
ENSG00000287252	0.901067242562686	0.482197692373898	3.03322835272097	0.00896363808760452	0.0177035580865001	-3.10448338098016
KLHL28	-0.300145786208962	3.84260470896759	-3.57127104775697	0.00307946249989557	0.00673792071405722	-3.10781587372875
DLG5	-0.171376569121353	9.40469075964085	-3.7913117341795	0.00199270248242537	0.00454241771465918	-3.10825721610802
GPR156	-0.998992948703817	-0.68148458896109	-2.95665797227443	0.0104308817119109	0.02029377332514	-3.10904353594486
ENSG00000286186	-1.45959863204362	-3.55743965566471	-2.69894045885368	0.0173226646379811	0.0320114212640636	-3.10912760167278
MTA2	-0.189955404911028	6.93428059534122	-3.79114154190769	0.00199337156162396	0.00454345815934046	-3.10933063834906
ZW10	-0.228328719835864	4.48747849670868	-3.65233848820613	0.00262252352768132	0.00581857089225744	-3.10942278980854
RALY-AS1	0.544380405874089	1.60398090731392	3.20147759521269	0.00641908790563668	0.0130881030815758	-3.10984679515636
C3orf20	-1.46501053535899	-3.18384824650016	-2.72003151979245	0.0166220139670635	0.0308634700982253	-3.10989102407768
HSD17B12	0.201698972847905	6.73632575536988	3.78529074123182	0.00201651208134145	0.00458788170907692	-3.1112178707524
FAM72D	0.849722778115762	0.866956085086745	3.08274055694709	0.00812551649604566	0.0162055246387111	-3.11251150960336
ARHGAP44	0.28772585168403	3.51992994683466	3.49396331876213	0.00358994214586709	0.00773212740812462	-3.11281291167363
RAB3A	-0.915775095433509	-0.671338454382833	-2.9538992132404	0.0104879480058453	0.0203936564518466	-3.11496540681744
LEMD3	0.282924872655716	4.69808761242439	3.65279604896502	0.00262014912322801	0.00581390654968217	-3.1157562292707
LINC02731	-1.86795321835622	-4.74047060322881	-2.6519468196891	0.018988489450952	0.0348008290966753	-3.11578978045933
LUC7L	-0.328758234753519	5.02749258067311	-3.70812273101311	0.0023484977279371	0.00527246006673363	-3.11696934302193
DGAT2	-2.28492278605525	-3.1139684219713	-2.73447725943894	0.016158110023078	0.03008314558671	-3.11758472064846
CDC7	0.418917716006804	2.69292659825057	3.36153993155251	0.0046701138906187	0.00981523247953562	-3.1191004160319
ENSG00000286230	-1.95677342817071	-3.45305438305175	-2.70572302260897	0.0170942715502308	0.0316358775177333	-3.12001594642187
SPATA9	1.28268831596529	-1.60316421690716	2.77209676298634	0.0150084046209471	0.0281981685834644	-3.12109702343059
DNAI1	-1.04307743750416	-0.412670009129935	-2.98517640543231	0.00985860787876708	0.0192822240880389	-3.12112655317008
TMEM72-AS1	-1.81758280846254	-3.30206763409216	-2.71153370803639	0.016900935005607	0.0313051909258603	-3.12373075403725
ZNF781	0.976037599081946	0.0936018664974244	2.97040821305205	0.0101509828057473	0.0198051226945115	-3.12417714509737
ENSG00000267576	-1.74693293714187	-5.43256156883946	-2.62879359159381	0.0198653084194693	0.0362492253557418	-3.12462970743588
SHISA2	1.36916513740651	-0.379464721051004	2.89298883131474	0.0118291775322588	0.0227273703222506	-3.12493036509693
PTCHD4	0.63357776025876	1.02281785557799	3.10891058153423	0.00771437986056402	0.0154605984523789	-3.1251816606081
FANCB	0.413317351233672	2.37979720512684	3.31237152411892	0.00514951594758356	0.0107278234922065	-3.12573853516156
TARS1-DT	-1.47837920993312	-3.09234337285234	-2.71670245052046	0.016730745473325	0.0310303044950574	-3.12612652303202
SNHG31	1.92441377234276	-2.96137013282997	2.67474979540141	0.0181616363168884	0.0334201637711341	-3.12748743202322
HRCT1	1.78384180040235	-4.38403806415755	2.62968998801898	0.0198306442235628	0.0361921537952202	-3.12926100866447
ILRUN	0.179948098151419	6.84465433439771	3.77767258702487	0.00204705179950926	0.00465340022856845	-3.13034440379002
ENSG00000269564	2.45575541629763	-3.39499799647147	2.6489730975665	0.0190989715391139	0.034979309609524	-3.1314868978143
IMPG2	1.66413264373957	-3.15610317881827	2.66708947605066	0.0184354337483233	0.0338714831427188	-3.1318290171505
VDAC3	0.195378147262813	5.68576090115402	3.7355782917406	0.00222446123427361	0.00502408443250422	-3.1333824379607
FBXL19-AS1	-0.914627330478997	1.20803627134672	-3.19381417204426	0.00651756101746368	0.0132757298201294	-3.13486511944909
CYP26A1	-0.347986723011322	3.98744085274827	-3.57958261615867	0.00302913153838852	0.00663867314075383	-3.13517299927623
LINC00891	1.83681508891547	-3.03499107112435	2.66828449678902	0.0183924589765659	0.0338012453546626	-3.13531732170374
